TN,jbmc-regression/bug-test-gen-119-2,0,-1,-1,2.19087553024292,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/cast1,0,-1,-1,1.677509069442749,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/cast1,0,-1,-1,1.7297742366790771,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/cast1,0,-1,-1,1.7977299690246582,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/cast1,0,-1,-1,1.8314449787139893,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/cast1,0,-1,-1,1.8690638542175293,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/catch1,0,-1,-1,1.3295409679412842,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/catch1,0,-1,-1,1.430898904800415,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,2,base-classification,false
TN,jbmc-regression/catch1,0,-1,-1,1.4332919120788574,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
TN,jbmc-regression/catch1,0,-1,-1,1.5271875858306885,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/catch1,0,-1,-1,1.598609209060669,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,3,base-classification,false
TN,jbmc-regression/char1,0,-1,-1,1.6094026565551758,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,5,base-classification,false
TN,jbmc-regression/char1,0,-1,-1,1.7673139572143555,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,4,base-classification,false
TN,jbmc-regression/char1,0,-1,-1,1.844606637954712,1,-1,-1,-1,-1,bestprecision,JBMC,True,-1,1,base-classification,false
